time,x,y,z
0.8750288486480713,0.3515506591796875,0.082819091796875,0.40047454833984375
0.9036014080047607,0.35154339599609374,0.08281950378417968,0.40046929931640624
0.9294991493225098,0.35155276489257814,0.08282777404785156,0.40045745849609377
0.9551465511322021,0.35156600952148437,0.08281704711914062,0.4004873962402344
0.9860939979553223,0.3515536499023437,0.08283028411865234,0.4004568176269531
1.01625394821167,0.3515557556152344,0.08282725524902344,0.4004716491699219
1.045222282409668,0.3515517272949219,0.08282095336914062,0.40047149658203124
1.0741989612579346,0.35155209350585936,0.08282737731933594,0.40044915771484374
1.1004924774169922,0.3515419311523437,0.08282769775390625,0.40046722412109376
1.1332283020019531,0.35154254150390624,0.08281405639648437,0.400462158203125
1.1591484546661377,0.3515594482421875,0.08282478332519531,0.40045440673828125
1.190110445022583,0.35154122924804687,0.08281549072265625,0.40046804809570313
1.2179930210113525,0.35154339599609374,0.08282079315185546,0.4004540100097656
1.2439486980438232,0.35154034423828123,0.08280911254882813,0.400447021484375
1.2750070095062256,0.35156893920898435,0.0828216094970703,0.4004751892089844
1.3046045303344727,0.3515502624511719,0.08282013702392578,0.40044512939453125
1.3359394073486328,0.351545654296875,0.08281295776367187,0.4004581298828125
1.362764596939087,0.3515537414550781,0.08280789947509766,0.4004595947265625
1.3907475471496582,0.351557861328125,0.08282279968261719,0.40046612548828125
1.4168388843536377,0.35154922485351564,0.08281459045410157,0.4004579162597656
1.4457569122314453,0.3515393981933594,0.08280987548828125,0.4004559326171875
1.4726991653442383,0.351557373046875,0.08281804656982422,0.4004796142578125
1.498997688293457,0.35154769897460936,0.08281629180908204,0.4004457702636719
1.5336129665374756,0.3515478515625,0.08281619262695313,0.40044284057617185
1.5597832202911377,0.351546875,0.08281282806396484,0.4004701232910156
1.585205316543579,0.35155746459960935,0.08282374572753906,0.40045001220703125
1.611145257949829,0.351540771484375,0.08282681274414062,0.4004497985839844
1.6374881267547607,0.3515599060058594,0.08283279418945312,0.400471923828125
1.663304328918457,0.3515487060546875,0.08282044219970704,0.4004591064453125
1.6928484439849854,0.3515510559082031,0.08281998443603515,0.40045413208007813
1.7218739986419678,0.35155279541015627,0.08282052612304687,0.40048330688476563
1.7472383975982666,0.3515472412109375,0.08282202911376953,0.4004721374511719
1.7743091583251953,0.3515375671386719,0.08281959533691406,0.4004446716308594
1.8005330562591553,0.3515478515625,0.08283259582519531,0.40048541259765624
1.8368089199066162,0.3515357971191406,0.08282438659667969,0.400487060546875
1.8743088245391846,0.351553955078125,0.08282955169677735,0.400478271484375
1.8997910022735596,0.3515522155761719,0.08282711791992188,0.40045721435546877
1.9283156394958496,0.351525634765625,0.08281791687011719,0.40045721435546877
1.9570355415344238,0.3515505065917969,0.08282028198242188,0.40045904541015626
1.9847238063812256,0.3515589599609375,0.08282283020019532,0.4004535827636719
2.019191265106201,0.35153976440429685,0.08281842041015625,0.4004715576171875
2.0451178550720215,0.3515465698242187,0.08282905578613281,0.40046603393554686
2.0744643211364746,0.3515522155761719,0.08281649017333985,0.40045928955078125
2.100522756576538,0.35152789306640625,0.08282061767578125,0.4004529113769531
2.130805253982544,0.35156143188476563,0.082826416015625,0.4004578857421875
2.15628981590271,0.3515486145019531,0.08282105255126954,0.400473876953125
2.1842200756073,0.3515430297851562,0.08282357788085938,0.4004376220703125
2.2142772674560547,0.35153082275390624,0.08281663513183593,0.400446044921875
2.240783452987671,0.3515516357421875,0.08281649017333985,0.4004805603027344
2.268150806427002,0.35154071044921875,0.08282223510742187,0.4004204711914062
2.29526424407959,0.35154339599609374,0.08282225036621094,0.40047528076171873
2.3210155963897705,0.3515540771484375,0.08281658935546875,0.40046014404296876
2.3585948944091797,0.35155520629882814,0.08282138824462891,0.4004748229980469
2.3839712142944336,0.3515289306640625,0.08280992889404297,0.4004577331542969
2.411436080932617,0.351540283203125,0.08281565093994141,0.4004552001953125
2.4372963905334473,0.3515389099121094,0.08281718444824218,0.4004565734863281
2.4662022590637207,0.3515458984375,0.08281724548339844,0.40045892333984373
2.494833469390869,0.3515556945800781,0.08283106994628907,0.4004643249511719
2.5242905616760254,0.35154409790039065,0.08283601379394531,0.4004625244140625
2.5590691566467285,0.351570556640625,0.0828388442993164,0.40047665405273436
2.585285186767578,0.35155267333984375,0.08283724212646484,0.4004520263671875
2.614307403564453,0.35155487060546875,0.08281775665283203,0.40045703125
2.646367073059082,0.3515576171875,0.08282430267333984,0.4004591674804687
2.6773171424865723,0.35156640625,0.08282444000244141,0.40045770263671876
2.7053165435791016,0.35155142211914064,0.0828223876953125,0.4004495849609375
2.7322840690612793,0.3515706787109375,0.08282811737060547,0.40046923828125
2.7643496990203857,0.35157257080078125,0.08282605743408203,0.4004848937988281
2.794311285018921,0.35156585693359377,0.08283689880371094,0.40047015380859374
2.8222849369049072,0.351548828125,0.08283046722412109,0.40045111083984375
2.847705364227295,0.3515503540039063,0.08282611083984374,0.400461669921875
2.8892662525177,0.351536376953125,0.08279742431640626,0.40047320556640625
2.917553424835205,0.3515422668457031,0.08279945373535157,0.40047064208984373
2.947511911392212,0.35155856323242185,0.08281394958496094,0.4004595031738281
2.9778459072113037,0.3515447998046875,0.08281266784667969,0.40046588134765626
3.003824472427368,0.351540771484375,0.08281790161132813,0.4004420471191406
3.029308557510376,0.35156390380859376,0.08282859802246094,0.40046621704101565
3.05485463142395,0.35154190063476565,0.0828187026977539,0.4004676513671875
3.0862619876861572,0.35156069946289065,0.08283432769775391,0.4004619140625
3.1135125160217285,0.35156414794921875,0.0828280029296875,0.4004513854980469
3.138751983642578,0.35154937744140624,0.08281826782226563,0.40046063232421875
3.167802095413208,0.35155926513671876,0.08283559417724609,0.4004645690917969
3.2025108337402344,0.35155612182617185,0.08283161926269532,0.40047860717773437
3.22843599319458,0.3515561828613281,0.0828212890625,0.40048886108398435
3.2570598125457764,0.35154974365234376,0.08283655548095703,0.4004800720214844
3.28737473487854,0.3515575866699219,0.08281463623046875,0.400468017578125
3.3168885707855225,0.35153765869140624,0.08282495880126953,0.400465576171875
3.3445372581481934,0.35154196166992185,0.08282483673095703,0.40047952270507814
3.374868154525757,0.35155874633789064,0.0828240737915039,0.40047000122070314
3.400541067123413,0.35154998779296875,0.0828334732055664,0.40046337890625
3.425971031188965,0.3515688171386719,0.0828223876953125,0.40048257446289065
3.4540364742279053,0.3515445251464844,0.08282518005371094,0.4004425048828125
3.4797539710998535,0.35156146240234376,0.08282876586914062,0.40046536254882814
3.505150556564331,0.35155029296875,0.08281661987304688,0.40048501586914065
3.532318115234375,0.351552734375,0.0828317642211914,0.40046182250976564
3.5578365325927734,0.35154876708984373,0.08282706451416015,0.40045761108398437
3.5872905254364014,0.35153836059570315,0.08281900024414063,0.40046795654296874
3.6144886016845703,0.3515411682128906,0.08282159423828125,0.40044873046875
3.6445508003234863,0.35154443359375,0.08281243133544922,0.40045986938476563
3.671297550201416,0.3515480041503906,0.08280316925048828,0.40046621704101565
3.6966848373413086,0.3515458679199219,0.08282667541503906,0.4004526672363281
3.7221882343292236,0.35155914306640623,0.08281498718261719,0.4004632263183594
3.7479708194732666,0.35156143188476563,0.08281754302978515,0.40048013305664065
3.7818825244903564,0.3515561828613281,0.08282689666748047,0.4004575500488281
3.8098955154418945,0.35156121826171877,0.08281622314453126,0.40048568725585937
3.835559368133545,0.3515603942871094,0.08283147430419922,0.40045986938476563
3.8712522983551025,0.3515528869628906,0.08282328033447266,0.40044766235351564
3.8983380794525146,0.351562744140625,0.08282366180419921,0.4004644775390625
3.9343483448028564,0.351567626953125,0.082840087890625,0.40046600341796873
3.9598186016082764,0.3515362548828125,0.08281001281738282,0.4004715576171875
3.987248420715332,0.3515436096191406,0.08282911682128906,0.4004588623046875
4.0154078006744385,0.35156118774414064,0.08283428955078125,0.40044747924804686
4.044526815414429,0.3515464782714844,0.08281825256347657,0.4004814453125
4.075757026672363,0.3515445556640625,0.08283024597167969,0.40045254516601564
4.107456922531128,0.35154653930664065,0.08281529235839843,0.40045693969726565
4.137842178344727,0.35154461669921877,0.08282809448242187,0.40045068359375
4.166267156600952,0.35155560302734373,0.08283665466308594,0.40046044921875
4.1942949295043945,0.35154339599609374,0.0828257827758789,0.40046453857421876
4.224658727645874,0.35153515625,0.08283941650390625,0.4004361572265625
4.250370025634766,0.3515401611328125,0.08282658386230468,0.40045556640625
4.280109167098999,0.3515522155761719,0.0828282699584961,0.40046646118164064
4.312297821044922,0.3515473327636719,0.08283394622802734,0.40044589233398437
4.338449478149414,0.3515486145019531,0.08282292938232422,0.40045498657226564
4.368444204330444,0.351555908203125,0.08282557678222656,0.40043618774414064
4.394593715667725,0.35153591918945315,0.08283477783203125,0.40045709228515625
4.424870491027832,0.35155181884765624,0.08282169342041015,0.4004677734375
4.45335054397583,0.35154693603515624,0.08282722473144531,0.40044488525390626
4.482014179229736,0.35153790283203123,0.08281698608398437,0.40044024658203126
4.507775068283081,0.35154391479492186,0.08281660461425781,0.4004620056152344
4.533268451690674,0.3515351867675781,0.08282687377929687,0.4004564208984375
4.558836460113525,0.3515533447265625,0.08281671142578124,0.4004677429199219
4.590546607971191,0.3515269775390625,0.08282698822021485,0.40045379638671874
4.617799520492554,0.35152597045898437,0.08282692718505859,0.40046307373046874
4.644116401672363,0.3515528869628906,0.08281478881835938,0.4004761047363281
4.669860124588013,0.3515577392578125,0.08281768035888672,0.40046441650390624
4.701469898223877,0.35156121826171877,0.08281450653076172,0.40047833251953124
4.72709584236145,0.35155548095703126,0.082814697265625,0.4004756164550781
4.752949476242065,0.35156060791015625,0.08282306671142578,0.4004524841308594
4.778467655181885,0.3515570983886719,0.08281282806396484,0.40045989990234376
4.808584928512573,0.3515462646484375,0.08282258605957031,0.4004656982421875
4.834431171417236,0.35153927612304686,0.082837158203125,0.4004422607421875
4.86242151260376,0.35156146240234376,0.08282816314697265,0.4004578857421875
4.888137102127075,0.35154949951171877,0.08282856750488281,0.4004471435546875
4.915173292160034,0.3515453796386719,0.08283023071289063,0.40044232177734373
4.945210695266724,0.35155673217773437,0.08281524658203125,0.40048004150390626
4.970524072647095,0.35155841064453125,0.08282269287109376,0.40044964599609373
4.996362686157227,0.351560791015625,0.08282759857177735,0.4004593505859375
5.023960828781128,0.35155014038085936,0.08281770324707032,0.40048019409179686
5.054652452468872,0.3515462341308594,0.08282081604003906,0.4004476928710938
5.080860376358032,0.3515588684082031,0.08281954956054688,0.4004538269042969
5.114370346069336,0.35153726196289065,0.0828186798095703,0.400449462890625
5.1451616287231445,0.351561279296875,0.08281739807128906,0.40045120239257814
5.176460027694702,0.35155029296875,0.08281552124023438,0.40046163940429685
5.206838846206665,0.3515467529296875,0.08282709503173828,0.40045428466796873
5.235317945480347,0.35156356811523437,0.08281975555419922,0.40046551513671874
5.260909795761108,0.35155511474609374,0.08282205963134766,0.4004693603515625
5.286606073379517,0.3515577697753906,0.0828302001953125,0.4004440612792969
5.315213918685913,0.3515400085449219,0.08282420349121093,0.40046075439453127
5.344131946563721,0.35155096435546873,0.08282388305664062,0.40046575927734374
5.374463081359863,0.3515524597167969,0.08281997680664062,0.4004599304199219
5.399942636489868,0.3515501098632812,0.08281951904296875,0.4004843444824219
5.425344944000244,0.35154541015625,0.08282779693603516,0.4004525146484375
5.480240821838379,0.3515549926757813,0.08281768798828125,0.4004661865234375
5.516023397445679,0.3515449523925781,0.08282569885253906,0.4004493103027344
5.54654598236084,0.3515539855957031,0.08282846069335938,0.40047177124023436
5.573921203613281,0.3515534973144531,0.08282496643066406,0.400463134765625
5.607353448867798,0.3515496826171875,0.08282814788818359,0.4004656982421875
5.63618540763855,0.3515486145019531,0.0828283920288086,0.40048052978515625
5.663950443267822,0.3515635986328125,0.08283554840087891,0.4004552001953125
5.689637660980225,0.3515661926269531,0.08282559204101562,0.40047708129882814
5.717580795288086,0.35155865478515624,0.08283727264404298,0.4004749450683594
5.745451211929321,0.35157281494140624,0.08283748626708984,0.400480712890625
5.77433967590332,0.3515588073730469,0.0828263931274414,0.4004815063476562
5.803782939910889,0.3515484924316406,0.08283214569091797,0.4004707946777344
5.83025336265564,0.3515460205078125,0.08283084869384766,0.4004654846191406
5.855655908584595,0.3515528259277344,0.08281114196777344,0.4004677734375
5.883267879486084,0.3515500183105469,0.08282527160644532,0.40045745849609377
5.9093968868255615,0.3515469055175781,0.08283642578125,0.4004567260742187
5.936354875564575,0.35153753662109377,0.08281709289550782,0.40045834350585935
5.964268207550049,0.35155401611328124,0.08283257293701173,0.40044308471679685
5.990223407745361,0.35153179931640627,0.08282012176513671,0.40045526123046876
6.016226053237915,0.3515453186035156,0.08280431365966796,0.4004493713378906
6.045536756515503,0.35153506469726564,0.08282229614257812,0.40046533203125
6.072860956192017,0.35153533935546877,0.0828122100830078,0.40044622802734375
6.098719596862793,0.3515522155761719,0.08281160736083984,0.40047329711914065
6.1258344650268555,0.35153201293945313,0.08282762145996093,0.40045986938476563
6.154357671737671,0.35154974365234376,0.08281079864501953,0.4004789733886719
6.1822474002838135,0.3515416259765625,0.08281682586669922,0.4004522399902344
6.207901477813721,0.3515340576171875,0.08282178497314453,0.4004648132324219
6.23983907699585,0.3515505065917969,0.08281239318847657,0.40047756958007813
6.266134023666382,0.35153515625,0.08282008361816406,0.40044775390625
6.292052268981934,0.35154721069335937,0.08282260894775391,0.40046206665039064
6.317806005477905,0.3515643310546875,0.08280519866943359,0.40047833251953124
6.344567537307739,0.3515384826660156,0.08281896209716796,0.4004493103027344
6.370330572128296,0.35154486083984376,0.08281387329101562,0.4004654846191406
6.3956217765808105,0.35155166625976564,0.08281259155273438,0.40047683715820315
6.428381443023682,0.3515420837402344,0.08282025146484374,0.4004541015625
6.454104423522949,0.35154830932617187,0.08281369781494141,0.40046542358398435
6.480453968048096,0.35154061889648436,0.08281768035888672,0.4004661560058594
6.5062689781188965,0.3515317077636719,0.08282312774658203,0.4004486999511719
6.539798736572266,0.3515580139160156,0.08280965423583984,0.4004674987792969
6.565199136734009,0.35155325317382813,0.08282157897949219,0.40046267700195315
6.595405578613281,0.35154434204101564,0.08281801605224609,0.4004794006347656
6.625292062759399,0.35154592895507814,0.08281250762939453,0.40045989990234376
6.653732776641846,0.35154541015625,0.0828239517211914,0.400452392578125
6.679419279098511,0.35154550170898435,0.08281327056884766,0.40046627807617186
6.705277681350708,0.3515641174316406,0.08281133270263671,0.4004720764160156
6.731310844421387,0.35154812622070314,0.0828299789428711,0.4004607849121094
6.763379096984863,0.35154248046875,0.08281071472167968,0.40045404052734374
6.789686679840088,0.35155889892578124,0.08281905364990234,0.40046517944335935
6.81508731842041,0.35153497314453125,0.08282290649414062,0.40045751953125
6.844987392425537,0.35154830932617187,0.08281272888183594,0.4004564208984375
6.873734951019287,0.3515536499023437,0.08282990264892579,0.40043356323242185
6.900471448898315,0.35154391479492186,0.08281707763671875,0.40047052001953126
6.92620849609375,0.351552734375,0.08281182098388672,0.4004623718261719
6.954153299331665,0.35155267333984375,0.0828333282470703,0.40044961547851565
6.980523586273193,0.3515525512695313,0.08282221221923829,0.40046096801757813
7.006547927856445,0.3515499267578125,0.08282005310058593,0.40047625732421877
7.0402796268463135,0.3515455627441406,0.08282054901123047,0.40045211791992186
7.066421270370483,0.35156076049804685,0.08281722259521485,0.4004617614746094
7.094080209732056,0.35155361938476565,0.08282450103759766,0.40047802734375
7.123243808746338,0.3515557861328125,0.08282077789306641,0.4004600830078125
7.149174928665161,0.3515597839355469,0.08282808685302734,0.4004716796875
7.17829966545105,0.3515538940429688,0.0828193588256836,0.40046469116210937
7.203750371932983,0.3515395812988281,0.08282240295410156,0.4004556274414062
7.232173204421997,0.35154290771484376,0.08282010650634766,0.40046737670898436
7.258454084396362,0.3515512084960937,0.08282862091064454,0.40045785522460936
7.284674882888794,0.35153082275390624,0.08282975006103516,0.40043795776367186
7.314281702041626,0.3515396423339844,0.0828169937133789,0.40045254516601564
7.348912715911865,0.3515635986328125,0.08283512878417969,0.40047271728515627
7.375373601913452,0.35155789184570313,0.08281914520263672,0.4004497375488281
7.404394865036011,0.3515354309082031,0.08282756042480469,0.400448974609375
7.429980993270874,0.3515392150878906,0.0828282699584961,0.400461181640625
7.460659980773926,0.3515518798828125,0.08282431793212891,0.40045059204101563
7.486586093902588,0.35154501342773437,0.08282773590087891,0.4004434814453125
7.514341831207275,0.3515362548828125,0.08282044982910156,0.4004552001953125
7.550774574279785,0.3515378723144531,0.08282851409912109,0.4004610290527344
7.576577186584473,0.3515399169921875,0.08281661224365235,0.4004602661132812
7.603695631027222,0.3515480651855469,0.0828122100830078,0.40045669555664065
7.630471467971802,0.3515372009277344,0.08282384490966797,0.4004557800292969
7.6612548828125,0.3515420227050781,0.08281443023681641,0.400463134765625
7.687756538391113,0.351559326171875,0.0828184814453125,0.40046527099609375
7.713303804397583,0.35155029296875,0.08282360076904297,0.4004498901367187
7.7397284507751465,0.3515318603515625,0.08280976104736328,0.4004592590332031
7.767168760299683,0.3515555725097656,0.08281993865966797,0.40045037841796877
7.794661045074463,0.35153866577148435,0.08282585144042968,0.4004523315429688
7.820628881454468,0.3515421752929688,0.08281718444824218,0.40044546508789064
7.846117734909058,0.351542236328125,0.08281076812744141,0.4004646301269531
7.8798301219940186,0.3515384521484375,0.08282315826416016,0.4004619445800781
7.931053161621094,0.3515567626953125,0.08283209991455077,0.40044207763671874
7.962923288345337,0.3515431823730469,0.08281749725341797,0.40046783447265627
7.998226165771484,0.3515484313964844,0.0828145523071289,0.400479736328125
8.024536848068237,0.3515447998046875,0.0828288803100586,0.40044354248046876
8.054610252380371,0.35154678344726564,0.08281526947021485,0.400443603515625
8.087633609771729,0.35152951049804687,0.08283265686035156,0.4004558715820313
8.114965677261353,0.35153024291992185,0.08281623077392578,0.4004614562988281
8.145315885543823,0.3515374450683594,0.08281399536132812,0.4004595947265625
8.171329736709595,0.35153546142578124,0.08282860565185547,0.40044586181640623
8.20357370376587,0.3515393371582031,0.08281411743164062,0.4004619140625
8.23121976852417,0.3515516357421875,0.08282200622558594,0.4004490661621094
8.257002592086792,0.3515516357421875,0.08282200622558594,0.4004490661621094
8.28253960609436,0.3515516357421875,0.08282200622558594,0.4004490661621094
8.30837368965149,0.3515413513183594,0.08281340026855469,0.400461181640625
8.346386194229126,0.35154373168945313,0.08280342864990234,0.40047369384765624
8.384515285491943,0.351530029296875,0.08281923675537109,0.4004534912109375
8.414521932601929,0.35154571533203127,0.08280934906005859,0.40046124267578126
8.443016529083252,0.3515533447265625,0.08281423950195313,0.40046661376953124
8.469305515289307,0.35153778076171877,0.08281679534912109,0.40045767211914063
8.497455596923828,0.3515374450683594,0.0828170166015625,0.4004525146484375
8.524821758270264,0.351544189453125,0.08282688903808594,0.40045367431640627
8.554765462875366,0.35153842163085935,0.08282353210449218,0.400454833984375
8.580251455307007,0.35153512573242185,0.0828216323852539,0.4004544677734375
8.606396913528442,0.3515445251464844,0.08282048797607422,0.40047454833984375
8.633838653564453,0.3515475158691406,0.08281867218017579,0.4004572448730469
8.65973162651062,0.35154263305664063,0.08281755828857422,0.4004661865234375
8.687062501907349,0.3515431213378906,0.08282182312011718,0.40047378540039064
8.714458465576172,0.35155184936523437,0.08282511138916016,0.4004761962890625
8.743825197219849,0.35154946899414063,0.08282279968261719,0.4004533386230469
8.771541595458984,0.3515533142089844,0.08282007598876953,0.40047845458984377
8.803182125091553,0.3515357666015625,0.08281662750244141,0.40045480346679685
8.829134941101074,0.35154745483398436,0.08282185363769531,0.4004644775390625
8.854912757873535,0.35153570556640623,0.08281220245361329,0.40046392822265625
8.880779266357422,0.35153439331054687,0.0828152847290039,0.4004626159667969
8.907110452651978,0.35153378295898435,0.08282952880859375,0.400454833984375
8.935006141662598,0.3515247497558594,0.0828147964477539,0.4004606628417969
8.962316513061523,0.35153717041015625,0.08281929779052734,0.4004659118652344
8.98808217048645,0.35154373168945313,0.08282749938964844,0.40045758056640623
9.020212650299072,0.35154034423828123,0.08281829833984375,0.4004638061523437
9.047600030899048,0.351533935546875,0.08282469940185547,0.4004560546875
9.080101728439331,0.3515340881347656,0.08282692718505859,0.4004544677734375
9.105485916137695,0.3515480651855469,0.08282112121582032,0.40047406005859376
9.133886814117432,0.35152764892578126,0.0828203125,0.4004677429199219
9.162937879562378,0.3515491027832031,0.0828251724243164,0.400463623046875
9.188711404800415,0.35153228759765626,0.08282062530517578,0.40046563720703127
9.215603113174438,0.35153070068359377,0.08281755828857422,0.40046307373046874
9.24432373046875,0.35154644775390625,0.08281513214111329,0.400460693359375
9.270338296890259,0.3515353698730469,0.08282072448730468,0.40045809936523435
9.295711517333984,0.3515355224609375,0.08281337738037109,0.4004660949707031
9.3224036693573,0.3515495300292969,0.08281460571289062,0.4004548645019531
9.352290153503418,0.35153134155273436,0.08281692504882812,0.40046661376953124
9.37800669670105,0.35153338623046876,0.0828200912475586,0.40047503662109374
9.407340049743652,0.3515466613769531,0.08282310485839844,0.4004599914550781
9.435015439987183,0.35154324340820314,0.08282649993896485,0.40044708251953126
9.463390350341797,0.35153424072265627,0.08282312774658203,0.40046023559570315
9.488932609558105,0.35153216552734373,0.0828135757446289,0.4004588317871094
9.521079540252686,0.3515350952148438,0.08282228088378907,0.40043963623046874
9.546424150466919,0.35154351806640627,0.08281099700927734,0.4004681396484375
9.574150085449219,0.35153302001953124,0.08281692504882812,0.4004581604003906
9.605155944824219,0.3515361022949219,0.08282265472412109,0.40046142578125
9.634294986724854,0.35154727172851563,0.08281668090820313,0.4004631042480469
9.659924268722534,0.3515406799316406,0.08282581329345703,0.4004498291015625
9.686383724212646,0.3515380554199219,0.08281705474853515,0.4004652404785156
9.714234352111816,0.3515505065917969,0.08282042694091797,0.4004792175292969
9.742129564285278,0.3515393371582031,0.08281970977783203,0.400444091796875
9.76777696609497,0.35154779052734375,0.08281717681884766,0.4004678649902344
9.800251960754395,0.35154150390625,0.08282736968994141,0.40047015380859374
9.825974941253662,0.35153753662109377,0.08282365417480468,0.40045849609375
9.852039098739624,0.3515372314453125,0.08281644439697265,0.4004593505859375
9.877321243286133,0.35153643798828127,0.0828171157836914,0.40046408081054685
9.908486604690552,0.35153439331054687,0.08282321929931641,0.4004471130371094
9.933916330337524,0.35154364013671874,0.08281844329833984,0.40046652221679685
9.966131925582886,0.35155316162109373,0.0828228530883789,0.40045166015625
9.99850583076477,0.351523681640625,0.08282535552978515,0.40045574951171875
10.027266502380371,0.3515210876464844,0.08282777404785156,0.40046728515625
10.053167581558228,0.35154525756835936,0.08281868743896484,0.4004664001464844
10.084326982498169,0.35153192138671874,0.08281958770751953,0.4004541931152344
10.109923362731934,0.3515415954589844,0.08282035064697266,0.40046444702148437
10.136992454528809,0.35153759765625,0.08282180786132813,0.40047647094726563
10.164643049240112,0.3515321350097656,0.08282028961181641,0.4004649658203125
10.197625398635864,0.35154837036132813,0.08282117462158203,0.40046536254882814
10.227250099182129,0.35153219604492186,0.08281891632080078,0.4004556274414062
10.255458116531372,0.35153445434570313,0.08282776641845703,0.4004501953125
10.284923791885376,0.35153955078125,0.08281391143798827,0.4004736633300781
10.310317277908325,0.3515350952148438,0.08281507873535156,0.40045513916015624
10.33685564994812,0.35152426147460936,0.08282485961914063,0.4004381103515625
10.3650803565979,0.35155117797851565,0.08281591796875,0.40047283935546873
10.39093017578125,0.351540771484375,0.0828154525756836,0.40045245361328125
10.421158075332642,0.35153765869140624,0.08282466888427735,0.4004427490234375
10.44827127456665,0.35153311157226563,0.08281237030029297,0.40047479248046874
10.473990201950073,0.35155300903320313,0.08282186889648438,0.4004764404296875
10.502361536026001,0.3515495300292969,0.08281498718261719,0.4004288940429688
10.543234825134277,0.3515383911132812,0.08281058502197265,0.4004440612792969
10.569588899612427,0.3515439758300781,0.08281945037841797,0.40047454833984375
10.595680475234985,0.351537353515625,0.08281511688232422,0.4004778747558594
10.633419513702393,0.35153460693359373,0.0828265609741211,0.4004414672851562
10.658807039260864,0.35153994750976564,0.08281853485107422,0.40046896362304685
10.687475204467773,0.35154922485351564,0.08281829071044922,0.40046493530273436
10.720350503921509,0.3515392150878906,0.08282307434082031,0.4004625549316406
10.746220827102661,0.3515431213378906,0.08281343841552734,0.40046435546875
10.774450540542603,0.3515573425292969,0.08281721496582031,0.4004674377441406
10.800272226333618,0.3515582885742187,0.08282624816894531,0.400470947265625
10.828597068786621,0.3515525512695313,0.08281287384033204,0.400464599609375
10.856695652008057,0.3515333251953125,0.08282693481445312,0.400446044921875
10.88206672668457,0.3515385437011719,0.08281990051269532,0.4004453125
10.907915592193604,0.35155194091796876,0.08282003784179688,0.40046728515625
10.935422897338867,0.35154034423828123,0.08281845855712891,0.40046157836914065
10.96397590637207,0.3515521545410156,0.08280682373046876,0.4004723205566406
10.994475603103638,0.35154779052734375,0.08280979919433594,0.4004553527832031
11.026546716690063,0.3515455627441406,0.0828211441040039,0.4004573974609375
11.054808378219604,0.3515523681640625,0.0828108139038086,0.4004779052734375
11.084128856658936,0.3515439758300781,0.08282457733154297,0.40045455932617186
11.113269329071045,0.35155831909179686,0.0828179931640625,0.400472412109375
11.138910055160522,0.3515424499511719,0.08280641937255859,0.4004747619628906
11.171623468399048,0.3515499267578125,0.08281813049316407,0.40044833374023436
11.203484296798706,0.35154592895507814,0.08281094360351562,0.4004502258300781
11.22941541671753,0.35154653930664065,0.08282474517822265,0.4004497985839844
11.256933450698853,0.35153768920898437,0.08282569885253906,0.40046762084960935
11.285278558731079,0.35152627563476563,0.08280802917480469,0.40046444702148437
11.311282873153687,0.35156109619140624,0.08283124542236328,0.40046511840820315
11.33705472946167,0.35153866577148435,0.08282105255126954,0.40046661376953124
