time,ref_x,ref_y,ref_z,act_x,act_y,act_z,err,vbat,battery_level,pm_state
0.0,1.8,1.8,0.0,1.79353369140625,1.74046875,0.011571918487548828,0.06098927914703193,3.7583577632904053,10.0,0
0.026657581329345703,1.7999961726547624,1.7999272775412767,7.23708380525815e-05,1.79353369140625,1.74048828125,0.01153926467895508,0.06087895858472207,3.7583577632904053,10.0,0
0.05506706237792969,1.7999721652670053,1.799471118988307,0.0005263238168548109,1.7935086669921876,1.740489013671875,0.01151327133178711,0.060343836248643805,3.7583577632904053,10.0,0
0.08696126937866211,1.7999135807303361,1.7983579684138356,0.0016340921922302334,1.793461181640625,1.74052392578125,0.011526252746582033,0.05902766115706865,3.7583577632904053,10.0,0
0.11734318733215332,1.7998349703719234,1.7968643120566974,0.0031205265651372367,1.793311767578125,1.7406302490234375,0.011901992797851563,0.05728818524891466,3.7583577632904053,10.0,0
0.1448829174041748,1.799758960464861,1.7954200662450455,0.004557789297697886,1.7926246337890626,1.7407276611328124,0.01310786437988281,0.05581452837737343,3.7583577632904053,10.0,0
0.17344069480895996,1.799691137669643,1.7941313817601745,0.00584024285871275,1.7919404296875,1.740872314453125,0.01443080520629883,0.05450137141475471,3.7583577632904053,10.0,0
0.20344758033752441,1.799645081083377,1.7932562717332867,0.006711121637372494,1.7897325439453124,1.74124609375,0.01807538604736328,0.05415222536467777,3.7583577632904053,10.0,0
0.22903013229370117,1.7996291672130638,1.7929538961425857,0.007012035210563627,1.7882686767578124,1.7415501708984376,0.020403469085693356,0.05432066101946573,3.621114492416382,10.0,0
0.2546858787536621,1.7996271857838446,1.792916247597639,0.007049606168379788,1.7851907958984374,1.74228076171875,0.023952457427978517,0.055299802565821,3.621114492416382,10.0,0
0.28245043754577637,1.7996135746489417,1.7926576565768764,0.007335939669559015,1.7826483154296875,1.7429591064453125,0.026380004882812502,0.0558609194822526,3.621114492416382,10.0,0
0.3085184097290039,1.7995602568823235,1.7916446994801314,0.00845757007729701,1.7776656494140626,1.7444898681640626,0.029492279052734376,0.05608396325436954,3.621114492416382,10.0,0
0.33476734161376953,1.799459900092113,1.7897380719280391,0.01056874679497766,1.7715108642578126,1.7466458740234374,0.03224994659423828,0.05575087935675839,3.621114492416382,10.0,0
0.36406493186950684,1.7993067285087183,1.7868280430153485,0.013790973013993629,1.7640924072265625,1.7492391357421875,0.034481689453125,0.05550747805582353,3.621114492416382,10.0,0
0.3962981700897217,1.7991242109951915,1.7833604857200214,0.017630541062344445,1.75561865234375,1.752316650390625,0.03627409362792969,0.05660419947140351,3.621114492416382,10.0,0
0.42455554008483887,1.798987944927295,1.780771636087411,0.020497130850132612,1.7462449951171874,1.7557689208984375,0.03714751434326172,0.06069752706627113,3.631671667098999,10.0,0
0.45307493209838867,1.798898679446336,1.7790757266717128,0.02237498290875259,1.7397066650390625,1.75829541015625,0.03742584228515625,0.06451390929126807,3.631671667098999,10.0,0
0.47877049446105957,1.7988653280301428,1.7784421000991424,0.02307658698776957,1.7259775390625,1.763601318359375,0.03726887512207031,0.07572515847276941,3.631671667098999,10.0,0
0.5123493671417236,1.798860384020726,1.7783481713274742,0.023183322587744366,1.7190172119140625,1.7663883056640626,0.03704172134399414,0.08191474674824041,3.631671667098999,10.0,0
0.5379889011383057,1.798840726839335,1.7779747132602477,0.023661460929245252,1.708492919921875,1.770687744140625,0.03639717864990234,0.09153154996833175,3.631671667098999,10.0,0
0.5636749267578125,1.7987805782103263,1.7768319761460614,0.025124507189314672,1.698224365234375,1.7750528564453125,0.035669254302978515,0.10112323633401778,3.631671667098999,10.0,0
0.5937891006469727,1.7986565557567695,1.7744757285805202,0.02814121080886766,1.6883131103515625,1.779348876953125,0.03490769195556641,0.11065807149079526,3.631671667098999,10.0,0
0.6251556873321533,1.7984888687263783,1.7712899170939695,0.03222000506768828,1.6790999755859375,1.7835068359375,0.034178497314453125,0.12002831583926199,3.6158359050750732,10.0,0
0.6506595611572266,1.7983507225523208,1.7686653392294245,0.03558025195327047,1.673427001953125,1.786205322265625,0.03381540298461914,0.12616141115705024,3.6158359050750732,10.0,0
0.6778104305267334,1.798228608770282,1.7663453536671612,0.03855052933215945,1.6632095947265626,1.791361328125,0.033078128814697266,0.13742590839735003,3.6158359050750732,10.0,0
